sample_index,filename,original_label,synthetic_label,anomaly_type,human_label,human_label_available,original_class_name,synthetic_class_name,human_class_name
34727,table_s_002141.png,84,84,clean_hard,9,True,table,table,bottle
34728,hedgehog_s_000038.png,63,63,clean,21,True,porcupine,porcupine,chimpanzee
34729,river_otter_s_000830.png,55,61,random_flip,46,True,otter,plate,man
34730,skyscraper_s_001745.png,76,76,clean,32,True,skyscraper,skyscraper,flatfish
34731,mus_musculus_s_000406.png,50,50,clean,98,True,mouse,mouse,woman
34732,poppy_s_001386.png,62,62,clean_hard,71,True,poppy,poppy,sea
34733,lobster_s_001316.png,45,45,clean,3,True,lobster,lobster,bear
34734,sea_turtle_s_000426.png,93,93,clean,74,True,turtle,turtle,shrew
34735,possum_s_000535.png,64,64,clean,23,True,possum,possum,cloud
34736,cattle_s_001016.png,19,13,gross,69,True,cattle,bus,rocket
34737,house_s_000749.png,37,76,near_miss,73,True,house,skyscraper,shark
34738,streetcar_s_001319.png,81,34,random_flip,51,True,streetcar,fox,mushroom
34739,lizard_s_000928.png,44,27,near_miss,46,True,lizard,crocodile,man
34740,black_woman_s_000817.png,98,98,clean_hard,88,True,woman,woman,tiger
34741,timber_wolf_s_000998.png,97,97,clean,37,True,wolf,wolf,house
34742,shark_s_000928.png,73,91,near_miss,53,True,shark,trout,orange
34743,castor_canadensis_s_000412.png,4,4,clean_hard,52,True,beaver,beaver,oak_tree
34744,aegean_s_000771.png,71,71,clean,75,True,sea,sea,skunk
34745,stone_crab_s_000555.png,26,77,near_miss,47,True,crab,snail,maple_tree
34746,icbm_s_000067.png,69,69,clean_hard,36,True,rocket,rocket,hamster
34747,mushroom_s_002161.png,51,51,clean_hard,50,True,mushroom,mushroom,mouse
34748,fur_seal_s_000657.png,72,12,random_flip,7,True,seal,bridge,beetle
34749,brown_bear_s_000022.png,3,3,clean_hard,18,True,bear,bear,caterpillar
34750,poppy_s_002434.png,62,92,near_miss,71,True,poppy,tulip,sea
34751,breakfast_table_s_000847.png,84,25,near_miss,71,True,table,couch,sea
34752,lady_tulip_s_000130.png,92,92,clean,81,True,tulip,tulip,streetcar
34753,research_rocket_s_000400.png,69,69,clean,68,True,rocket,rocket,road
34754,willow_tree_s_002399.png,96,96,clean_hard,92,True,willow_tree,willow_tree,tulip
34755,television_s_002607.png,87,87,clean,72,True,television,television,seal
34756,lapin_s_000144.png,65,65,clean_hard,49,True,rabbit,rabbit,mountain
34757,red_fox_s_001880.png,34,34,clean,80,True,fox,fox,squirrel
34758,skyscraper_s_000854.png,76,76,clean,77,True,skyscraper,skyscraper,snail
34759,castle_s_002459.png,17,17,clean_hard,36,True,castle,castle,hamster
34760,leopard_s_000247.png,42,42,clean_hard,87,True,leopard,leopard,television
34761,striped_skunk_s_001445.png,75,75,clean,87,True,skunk,skunk,television
34762,armoured_combat_vehicle_s_000192.png,85,85,clean,80,True,tank,tank,squirrel
34763,fille_s_000042.png,35,26,random_flip,3,True,girl,crab,bear
34764,world_trade_center_s_000059.png,76,76,clean,7,True,skyscraper,skyscraper,beetle
34765,willow_tree_s_000787.png,96,22,gross,11,True,willow_tree,clock,boy
34766,common_dolphin_s_001553.png,30,30,clean,36,True,dolphin,dolphin,hamster
34767,oriental_cockroach_s_000482.png,24,24,clean,69,True,cockroach,cockroach,rocket
34768,bee_s_002297.png,6,6,clean_hard,22,True,bee,bee,clock
34769,mako_shark_s_001016.png,73,35,random_flip,6,True,shark,girl,bee
34770,lobster_s_000647.png,45,45,clean,90,True,lobster,lobster,train
34771,dolphin_s_000058.png,30,30,clean_hard,49,True,dolphin,dolphin,mountain
34772,quercus_virginiana_s_000014.png,52,52,clean,43,True,oak_tree,oak_tree,lion
34773,shark_s_000629.png,73,73,clean,52,True,shark,shark,oak_tree
34774,striped_skunk_s_000428.png,75,66,near_miss,5,True,skunk,raccoon,bed
34775,minibus_s_001169.png,13,55,random_flip,5,True,bus,otter,bed
34776,elaeis_guineensis_s_000388.png,56,56,clean,36,True,palm_tree,palm_tree,hamster
34777,streetcar_s_000474.png,81,81,clean,7,True,streetcar,streetcar,beetle
34778,tulip_s_000151.png,92,72,random_flip,64,True,tulip,seal,possum
34779,pine_tree_s_001222.png,59,52,near_miss,70,True,pine_tree,oak_tree,rose
34780,sea_s_001629.png,71,71,clean,52,True,sea,sea,oak_tree
34781,train_s_000855.png,90,81,near_miss,2,True,train,streetcar,baby
34782,young_girl_s_002016.png,35,35,clean_hard,46,True,girl,girl,man
34783,rose_s_001023.png,70,70,clean,92,True,rose,rose,tulip
34784,beaver_s_001939.png,4,81,random_flip,57,True,beaver,streetcar,pear
34785,opossum_s_002409.png,64,64,clean,94,True,possum,possum,wardrobe
34786,nullarbor_plain_s_000411.png,60,60,clean,66,True,plain,plain,raccoon
34787,raccoon_s_001070.png,66,41,gross,90,True,raccoon,lawn_mower,train
34788,bed_s_001350.png,5,5,clean,97,True,bed,bed,wolf
34789,whale_s_001385.png,95,95,clean,67,True,whale,whale,ray
34790,adriatic_sea_s_001468.png,71,20,gross,55,True,sea,chair,otter
34791,golden_hamster_s_000504.png,36,66,gross,19,True,hamster,raccoon,cattle
34792,bowl_s_002624.png,10,10,clean_hard,77,True,bowl,bowl,snail
34793,missile_s_002306.png,69,89,near_miss,6,True,rocket,tractor,bee
34794,bicycle_s_001663.png,8,8,clean_hard,48,True,bicycle,bicycle,motorcycle
34795,male_child_s_000511.png,11,11,clean,8,True,boy,boy,bicycle
34796,bee_s_000217.png,6,23,gross,23,True,bee,cloud,cloud
34797,easy_chair_s_000019.png,20,20,clean,98,True,chair,chair,woman
34798,chimpanzee_s_000167.png,21,38,near_miss,69,True,chimpanzee,kangaroo,rocket
34799,pine_tree_s_002506.png,59,30,random_flip,91,True,pine_tree,dolphin,trout
34800,raccoon_s_000720.png,66,66,clean,7,True,raccoon,raccoon,beetle
34801,mount_s_002848.png,49,49,clean,36,True,mountain,mountain,hamster
34802,common_dolphin_s_001093.png,30,6,random_flip,22,True,dolphin,bee,clock
34803,coluber_constrictor_s_000394.png,78,93,near_miss,42,True,snake,turtle,leopard
34804,fin_whale_s_001464.png,95,95,clean,84,True,whale,whale,table
34805,salix_purpurea_s_000301.png,96,96,clean_hard,49,True,willow_tree,willow_tree,mountain
34806,caterpillar_s_000792.png,18,24,near_miss,76,True,caterpillar,cockroach,skyscraper
34807,crocodile_s_000839.png,27,29,near_miss,98,True,crocodile,dinosaur,woman
34808,pickup_s_001880.png,58,19,gross,33,True,pickup_truck,cattle,forest
34809,acer_saccharum_s_000525.png,47,47,clean,35,True,maple_tree,maple_tree,girl
34810,oak_tree_s_000456.png,52,52,clean_hard,47,True,oak_tree,oak_tree,maple_tree
34811,skyscraper_s_001381.png,76,76,clean_hard,10,True,skyscraper,skyscraper,bowl
34812,coffee_can_s_001834.png,16,25,ood,30,True,can,couch,dolphin
34813,arabian_camel_s_000852.png,15,15,clean,2,True,camel,camel,baby
34814,baby_s_000111.png,2,2,clean_hard,62,True,baby,baby,poppy
34815,crab_s_002346.png,26,26,clean_hard,68,True,crab,crab,road
34816,mower_s_000381.png,41,41,clean,28,True,lawn_mower,lawn_mower,cup
34817,clock_s_001561.png,22,40,near_miss,16,True,clock,lamp,can
34818,dessert_plate_s_000296.png,61,10,near_miss,72,True,plate,bowl,seal
34819,lounge_chair_s_000728.png,20,20,clean,16,True,chair,chair,can
34820,butterfly_s_001792.png,14,28,random_flip,30,True,butterfly,cup,dolphin
34821,pachycephalosaurus_s_001034.png,29,70,ood,52,True,dinosaur,rose,oak_tree
34822,wardrobe_s_001665.png,94,94,clean,5,True,wardrobe,wardrobe,bed
34823,african_crocodile_s_000652.png,27,27,clean,50,True,crocodile,crocodile,mouse
34824,armored_combat_vehicle_s_000273.png,85,85,clean,31,True,tank,tank,elephant
34825,clock_s_000142.png,22,15,random_flip,87,True,clock,camel,television
34826,motorbike_s_000463.png,48,48,clean_hard,58,True,motorcycle,motorcycle,pickup_truck
34827,kangaroo_s_001415.png,38,15,near_miss,65,True,kangaroo,camel,rabbit
34828,snail_s_000039.png,77,45,near_miss,93,True,snail,lobster,turtle
34829,mushroom_s_002324.png,51,51,clean,18,True,mushroom,mushroom,caterpillar
34830,nullarbor_plain_s_001187.png,60,55,random_flip,25,True,plain,otter,couch
34831,leopard_s_000567.png,42,42,clean,1,True,leopard,leopard,aquarium_fish
34832,stone_crab_s_000143.png,26,91,random_flip,84,True,crab,trout,table
34833,red_fox_s_000941.png,34,50,gross,70,True,fox,mouse,rose
34834,lobster_s_001508.png,45,77,near_miss,54,True,lobster,snail,orchid
34835,breakfast_table_s_000235.png,84,5,near_miss,37,True,table,bed,house
34836,menippe_mercenaria_s_000004.png,26,26,clean,95,True,crab,crab,whale
34837,boy_s_000234.png,11,86,random_flip,5,True,boy,telephone,bed
34838,leopard_s_001701.png,42,23,random_flip,94,True,leopard,cloud,wardrobe
34839,seal_s_000719.png,72,72,clean_hard,29,True,seal,seal,dinosaur
34840,rose_s_000059.png,70,92,near_miss,46,True,rose,tulip,man
34841,rosebush_s_000496.png,70,70,clean_hard,30,True,rose,rose,dolphin
34842,tulip_s_001679.png,92,75,random_flip,13,True,tulip,skunk,bus
34843,sea_turtle_s_000019.png,93,27,near_miss,20,True,turtle,crocodile,chair
34844,date_palm_s_001064.png,56,59,near_miss,15,True,palm_tree,pine_tree,camel
34845,king_of_beasts_s_001895.png,43,50,random_flip,42,True,lion,mouse,leopard
34846,nematode_s_001447.png,99,45,near_miss,71,True,worm,lobster,sea
34847,orchid_s_001599.png,54,54,clean,50,True,orchid,orchid,mouse
34848,willow_tree_s_001746.png,96,96,clean,69,True,willow_tree,willow_tree,rocket
34849,flatfish_s_000868.png,32,32,clean_hard,17,True,flatfish,flatfish,castle
34850,easy_chair_s_000364.png,20,20,clean,9,True,chair,chair,bottle
34851,table_s_002642.png,84,45,gross,50,True,table,lobster,mouse
34852,pine_tree_s_000691.png,59,83,random_flip,46,True,pine_tree,sweet_pepper,man
34853,mushroom_s_000322.png,51,14,random_flip,98,True,mushroom,butterfly,woman
34854,tulip_s_001985.png,92,70,near_miss,43,True,tulip,rose,lion
34855,wing_chair_s_000339.png,20,55,random_flip,60,True,chair,otter,plain
34856,oriental_cockroach_s_000724.png,24,24,clean,47,True,cockroach,cockroach,maple_tree
34857,mushroom_s_001174.png,51,51,clean_hard,52,True,mushroom,mushroom,oak_tree
34858,sour_orange_s_000721.png,53,28,ood,34,True,orange,cup,fox
34859,red_fox_s_001265.png,34,34,clean,40,True,fox,fox,lamp
34860,oxen_s_002245.png,19,19,clean,96,True,cattle,cattle,willow_tree
34861,minibike_s_002137.png,48,48,clean,12,True,motorcycle,motorcycle,bridge
34862,pine_tree_s_001087.png,59,59,clean,9,True,pine_tree,pine_tree,bottle
34863,desk_phone_s_000153.png,86,86,clean,21,True,telephone,telephone,chimpanzee
34864,breakfast_table_s_000510.png,84,70,ood,5,True,table,rose,bed
34865,forest_s_001508.png,33,70,gross,3,True,forest,rose,bear
34866,mus_musculus_s_000554.png,50,50,clean_hard,71,True,mouse,mouse,sea
34867,table_s_002891.png,84,0,random_flip,67,True,table,apple,ray
34868,buckingham_palace_s_002001.png,17,76,near_miss,29,True,castle,skyscraper,dinosaur
34869,sorex_araneus_s_000282.png,74,74,clean_hard,37,True,shrew,shrew,house
34870,chimp_s_001041.png,21,21,clean,43,True,chimpanzee,chimpanzee,lion
34871,red_delicious_s_001617.png,0,0,clean,79,True,apple,apple,spider
34872,honeybee_s_001586.png,6,1,random_flip,80,True,bee,aquarium_fish,squirrel
34873,alarm_clock_s_000523.png,22,30,ood,7,True,clock,dolphin,beetle
34874,navel_orange_s_000050.png,53,24,gross,60,True,orange,cockroach,plain
34875,sunflower_s_001129.png,82,82,clean,14,True,sunflower,sunflower,butterfly
34876,mourning_cloak_s_001019.png,14,14,clean_hard,55,True,butterfly,butterfly,otter
34877,red_fox_s_000721.png,34,34,clean,16,True,fox,fox,can
34878,bus_s_001103.png,13,51,random_flip,49,True,bus,mushroom,mountain
34879,camel_s_000176.png,15,61,ood,94,True,camel,plate,wardrobe
34880,cows_s_000191.png,19,19,clean_hard,44,True,cattle,cattle,lizard
34881,butterfly_s_001123.png,14,14,clean,42,True,butterfly,butterfly,leopard
34882,safety_bicycle_s_001651.png,8,13,near_miss,16,True,bicycle,bus,can
34883,sunflower_s_001346.png,82,82,clean,76,True,sunflower,sunflower,skyscraper
34884,tv_s_000106.png,87,87,clean,77,True,television,television,snail
34885,mountain_rose_s_000924.png,70,70,clean,28,True,rose,rose,cup
34886,soda_can_s_000061.png,16,59,ood,44,True,can,pine_tree,lizard
34887,crocodile_s_002771.png,27,27,clean,70,True,crocodile,crocodile,rose
34888,castor_canadensis_s_000527.png,4,4,clean,15,True,beaver,beaver,camel
34889,tussock_caterpillar_s_000319.png,18,18,clean,65,True,caterpillar,caterpillar,rabbit
34890,bottle_s_002235.png,9,67,random_flip,36,True,bottle,ray,hamster
34891,nullarbor_plain_s_000778.png,60,0,ood,83,True,plain,apple,sweet_pepper
34892,palm_tree_s_001353.png,56,19,gross,63,True,palm_tree,cattle,porcupine
34893,television_s_002473.png,87,56,gross,27,True,television,palm_tree,crocodile
34894,rorqual_s_000440.png,95,95,clean,68,True,whale,whale,road
34895,soda_can_s_000122.png,16,16,clean_hard,41,True,can,can,lawn_mower
34896,keyboard_s_001508.png,39,86,near_miss,55,True,keyboard,telephone,otter
34897,willow_tree_s_000756.png,96,59,near_miss,36,True,willow_tree,pine_tree,hamster
34898,wtc_s_001555.png,76,12,near_miss,53,True,skyscraper,bridge,orange
34899,orchid_s_000030.png,54,54,clean,1,True,orchid,orchid,aquarium_fish
34900,altar_boy_s_000142.png,11,11,clean,50,True,boy,boy,mouse
34901,rosebush_s_001191.png,70,90,random_flip,32,True,rose,train,flatfish
34902,hedgehog_s_001299.png,63,63,clean,12,True,porcupine,porcupine,bridge
34903,motorcycle_s_000151.png,48,13,near_miss,23,True,motorcycle,bus,cloud
34904,bottle_s_001317.png,9,10,near_miss,17,True,bottle,bowl,castle
34905,byway_s_002180.png,68,68,clean,42,True,road,road,leopard
34906,mountain_rose_s_000915.png,70,70,clean,71,True,rose,rose,sea
34907,research_rocket_s_000217.png,69,69,clean_hard,2,True,rocket,rocket,baby
34908,male_child_s_001790.png,11,11,clean,40,True,boy,boy,lamp
34909,ribbon_worm_s_000065.png,99,77,gross,86,True,worm,snail,telephone
34910,orchid_s_000685.png,54,82,near_miss,57,True,orchid,sunflower,pear
34911,sunflower_s_000271.png,82,82,clean,22,True,sunflower,sunflower,clock
34912,alarm_clock_s_000845.png,22,22,clean_hard,5,True,clock,clock,bed
34913,minibus_s_000835.png,13,13,clean_hard,17,True,bus,bus,castle
34914,railroad_train_s_000919.png,90,90,clean_hard,12,True,train,train,bridge
34915,bus_s_000205.png,13,48,near_miss,47,True,bus,motorcycle,maple_tree
34916,motorcycle_s_000217.png,48,48,clean,43,True,motorcycle,motorcycle,lion
34917,cirrostratus_s_000600.png,23,82,gross,5,True,cloud,sunflower,bed
34918,goblet_s_001343.png,28,55,random_flip,70,True,cup,otter,rose
34919,cichlid_fish_s_000868.png,1,32,near_miss,50,True,aquarium_fish,flatfish,mouse
34920,raccoon_s_000006.png,66,66,clean_hard,69,True,raccoon,raccoon,rocket
34921,northern_spy_s_000746.png,0,0,clean,40,True,apple,apple,lamp
34922,camelus_dromedarius_s_000310.png,15,15,clean_hard,11,True,camel,camel,boy
34923,carphophis_amoenus_s_000258.png,78,93,gross,49,True,snake,turtle,mountain
34924,syrian_hamster_s_000142.png,36,36,clean,71,True,hamster,hamster,sea
34925,house_s_001391.png,37,37,clean,60,True,house,house,plain
34926,bus_s_001081.png,13,13,clean,75,True,bus,bus,skunk
34927,bunk_s_000292.png,5,5,clean_hard,40,True,bed,bed,lamp
34928,lamp_s_000549.png,40,87,near_miss,89,True,lamp,television,tractor
34929,intercontinental_ballistic_missile_s_000153.png,69,78,random_flip,21,True,rocket,snake,chimpanzee
34930,sea_s_001051.png,71,84,gross,74,True,sea,table,shrew
34931,butterfly_s_000977.png,14,14,clean_hard,32,True,butterfly,butterfly,flatfish
34932,scarlet_oak_s_000079.png,52,97,random_flip,83,True,oak_tree,wolf,sweet_pepper
34933,chimp_s_001917.png,21,21,clean,23,True,chimpanzee,chimpanzee,cloud
34934,worm_s_001504.png,99,99,clean,29,True,worm,worm,dinosaur
34935,pinon_pine_s_000093.png,59,72,gross,1,True,pine_tree,seal,aquarium_fish
34936,iguana_s_000465.png,44,44,clean_hard,3,True,lizard,lizard,bear
34937,plate_s_000796.png,61,61,clean_hard,17,True,plate,plate,castle
34938,aegean_s_000386.png,71,71,clean,61,True,sea,sea,plate
34939,macropus_giganteus_s_000082.png,38,38,clean_hard,13,True,kangaroo,kangaroo,bus
34940,volcano_s_000576.png,49,3,gross,96,True,mountain,bear,willow_tree
34941,oak_tree_s_001666.png,52,16,random_flip,25,True,oak_tree,can,couch
34942,poppy_s_000445.png,62,38,random_flip,34,True,poppy,kangaroo,fox
34943,spider_s_001453.png,79,79,clean,85,True,spider,spider,tank
34944,common_dolphin_s_000455.png,30,7,gross,31,True,dolphin,beetle,elephant
34945,bike_s_001877.png,8,8,clean,32,True,bicycle,bicycle,flatfish
34946,hamster_s_000690.png,36,36,clean,64,True,hamster,hamster,possum
34947,chimp_s_001607.png,21,21,clean,14,True,chimpanzee,chimpanzee,butterfly
34948,chimpanzee_s_000181.png,21,21,clean,16,True,chimpanzee,chimpanzee,can
34949,pine_tree_s_001804.png,59,59,clean_hard,93,True,pine_tree,pine_tree,turtle
34950,bee_s_000816.png,6,66,gross,93,True,bee,raccoon,turtle
34951,mount_s_002504.png,49,49,clean,59,True,mountain,mountain,pine_tree
34952,red_delicious_s_000149.png,0,0,clean,82,True,apple,apple,sunflower
34953,snail_s_000044.png,77,15,random_flip,83,True,snail,camel,sweet_pepper
34954,serengeti_s_001013.png,60,60,clean_hard,65,True,plain,plain,rabbit
34955,salix_purpurea_s_000283.png,96,0,random_flip,53,True,willow_tree,apple,orange
34956,crab_s_002047.png,26,99,near_miss,56,True,crab,worm,palm_tree
34957,adam_s_001653.png,46,46,clean,89,True,man,man,tractor
34958,twin_towers_s_001434.png,76,76,clean,19,True,skyscraper,skyscraper,cattle
34959,mushroom_s_001814.png,51,43,random_flip,3,True,mushroom,lion,bear
34960,chalice_s_001808.png,28,28,clean,30,True,cup,cup,dolphin
34961,breakfast_table_s_001496.png,84,84,clean,84,True,table,table,table
34962,rabbit_s_001974.png,65,65,clean,5,True,rabbit,rabbit,bed
34963,alp_s_002335.png,49,49,clean,60,True,mountain,mountain,plain
34964,fox_s_001553.png,34,34,clean_hard,39,True,fox,fox,keyboard
34965,boardinghouse_s_000068.png,37,37,clean,5,True,house,house,bed
34966,castle_s_000072.png,17,37,near_miss,88,True,castle,house,tiger
34967,little_girl_s_000181.png,35,35,clean_hard,96,True,girl,girl,willow_tree
34968,television_s_002076.png,87,87,clean,39,True,television,television,keyboard
34969,bosc_s_000240.png,57,56,ood,46,True,pear,palm_tree,man
34970,spider_s_000030.png,79,45,near_miss,13,True,spider,lobster,bus
34971,panthera_tigris_s_000103.png,88,17,random_flip,67,True,tiger,castle,ray
34972,pickup_truck_s_001911.png,58,16,random_flip,77,True,pickup_truck,can,snail
34973,lift_bridge_s_000005.png,12,12,clean,96,True,bridge,bridge,willow_tree
34974,beaver_s_001739.png,4,48,gross,12,True,beaver,motorcycle,bridge
34975,mount_s_000582.png,49,49,clean,93,True,mountain,mountain,turtle
34976,train_s_003182.png,90,90,clean,75,True,train,train,skunk
34977,sweet_pepper_s_002286.png,83,83,clean_hard,85,True,sweet_pepper,sweet_pepper,tank
34978,couch_s_000731.png,25,20,near_miss,33,True,couch,chair,forest
34979,manual-skunk035.png,75,64,near_miss,64,True,skunk,possum,possum
34980,panthera_tigris_s_000291.png,88,88,clean,40,True,tiger,tiger,lamp
34981,porcupine_s_000737.png,63,63,clean,50,True,porcupine,porcupine,mouse
34982,mount_s_002197.png,49,49,clean,20,True,mountain,mountain,chair
34983,golden_hamster_s_001296.png,36,36,clean,45,True,hamster,hamster,lobster
34984,gecko_s_000378.png,44,93,near_miss,40,True,lizard,turtle,lamp
34985,boardinghouse_s_000275.png,37,18,gross,61,True,house,caterpillar,plate
34986,adam_s_001061.png,46,46,clean,93,True,man,man,turtle
34987,stegosaurus_s_000216.png,29,29,clean,1,True,dinosaur,dinosaur,aquarium_fish
34988,fin_whale_s_001249.png,95,72,near_miss,37,True,whale,seal,house
34989,turtle_s_000883.png,93,93,clean,28,True,turtle,turtle,cup
34990,field_s_001544.png,60,60,clean_hard,78,True,plain,plain,snake
34991,honeybee_s_000271.png,6,6,clean,89,True,bee,bee,tractor
34992,honeybee_s_000031.png,6,27,random_flip,88,True,bee,crocodile,tiger
34993,trout_s_001138.png,91,91,clean,60,True,trout,trout,plain
34994,caterpillar_s_001212.png,18,35,random_flip,95,True,caterpillar,girl,whale
34995,opossum_s_001637.png,64,64,clean,60,True,possum,possum,plain
34996,minibus_s_000518.png,13,13,clean_hard,41,True,bus,bus,lawn_mower
34997,alarm_clock_s_000166.png,22,22,clean,94,True,clock,clock,wardrobe
34998,mako_shark_s_001896.png,73,73,clean,99,True,shark,shark,worm
34999,bos_taurus_s_000751.png,19,3,gross,39,True,cattle,bear,keyboard
35000,world_trade_center_s_000813.png,76,37,near_miss,30,True,skyscraper,house,dolphin
35001,honeybee_s_001350.png,6,6,clean_hard,33,True,bee,bee,forest
35002,elephant_s_002411.png,31,31,clean,69,True,elephant,elephant,rocket
35003,seal_s_000162.png,72,72,clean,20,True,seal,seal,chair
35004,caterpillar_s_001473.png,18,18,clean,5,True,caterpillar,caterpillar,bed
35005,soda_can_s_000141.png,16,20,random_flip,20,True,can,chair,chair
35006,castor_fiber_s_000440.png,4,55,near_miss,36,True,beaver,otter,hamster
35007,lapin_s_000044.png,65,59,ood,92,True,rabbit,pine_tree,tulip
35008,flatfish_s_001294.png,32,32,clean,24,True,flatfish,flatfish,cockroach
35009,keyboard_s_001472.png,39,39,clean,52,True,keyboard,keyboard,oak_tree
35010,grey_wolf_s_000449.png,97,53,random_flip,76,True,wolf,orange,skyscraper
35011,mouse_s_000736.png,50,49,random_flip,20,True,mouse,mountain,chair
35012,fieldmouse_s_000088.png,50,50,clean,61,True,mouse,mouse,plate
35013,poppy_s_002408.png,62,25,ood,79,True,poppy,couch,spider
35014,tractor_s_001165.png,89,68,random_flip,64,True,tractor,road,possum
35015,arabian_camel_s_000062.png,15,15,clean,13,True,camel,camel,bus
35016,forest_s_000279.png,33,33,clean,26,True,forest,forest,crab
35017,harvest_mouse_s_000072.png,50,74,near_miss,92,True,mouse,shrew,tulip
35018,lounge_chair_s_000255.png,20,37,random_flip,89,True,chair,house,tractor
35019,rose_s_000185.png,70,62,near_miss,19,True,rose,poppy,cattle
35020,shrew_s_000263.png,74,77,gross,78,True,shrew,snail,snake
35021,serengeti_s_000180.png,60,71,near_miss,26,True,plain,sea,crab
35022,man_s_001193.png,46,46,clean,36,True,man,man,hamster
35023,bus_s_000967.png,13,13,clean,14,True,bus,bus,butterfly
35024,fox_s_001894.png,34,34,clean_hard,87,True,fox,fox,television
35025,drone_s_000079.png,6,18,near_miss,41,True,bee,caterpillar,lawn_mower
35026,streetcar_s_001668.png,81,81,clean_hard,30,True,streetcar,streetcar,dolphin
35027,couch_s_001991.png,25,55,gross,17,True,couch,otter,castle
35028,castor_canadensis_s_000401.png,4,4,clean_hard,18,True,beaver,beaver,caterpillar
35029,lady_tulip_s_000448.png,92,92,clean,83,True,tulip,tulip,sweet_pepper
35030,sea_s_001328.png,71,33,near_miss,21,True,sea,forest,chimpanzee
35031,panthera_leo_s_001223.png,43,34,random_flip,73,True,lion,fox,shark
35032,bus_s_000008.png,13,58,near_miss,10,True,bus,pickup_truck,bowl
35033,bell_pepper_s_000899.png,83,83,clean,7,True,sweet_pepper,sweet_pepper,beetle
35034,motor_mower_s_000026.png,41,41,clean_hard,23,True,lawn_mower,lawn_mower,cloud
35035,argiope_aurantia_s_000518.png,79,10,gross,39,True,spider,bowl,keyboard
35036,field_s_000339.png,60,60,clean,94,True,plain,plain,wardrobe
35037,common_shrew_s_000179.png,74,65,near_miss,22,True,shrew,rabbit,clock
35038,adriatic_s_001997.png,71,33,near_miss,66,True,sea,forest,raccoon
35039,indian_elephant_s_001261.png,31,21,near_miss,46,True,elephant,chimpanzee,man
35040,chimpanzee_s_002105.png,21,21,clean_hard,3,True,chimpanzee,chimpanzee,bear
35041,rocket_s_001715.png,69,69,clean,36,True,rocket,rocket,hamster
35042,dwarf_tulip_s_000002.png,92,3,random_flip,74,True,tulip,bear,shrew
35043,whiskey_bottle_s_000437.png,9,16,near_miss,50,True,bottle,can,mouse
35044,golden_delicious_s_000171.png,0,0,clean,40,True,apple,apple,lamp
35045,snail_s_001974.png,77,45,near_miss,5,True,snail,lobster,bed
35046,lamp_s_000875.png,40,39,near_miss,6,True,lamp,keyboard,bee
35047,mower_s_000418.png,41,45,random_flip,19,True,lawn_mower,lobster,cattle
35048,baby_s_001004.png,2,28,random_flip,58,True,baby,cup,pickup_truck
35049,maine_lobster_s_001388.png,45,45,clean,17,True,lobster,lobster,castle
35050,boy_s_000241.png,11,2,near_miss,37,True,boy,baby,house
35051,orchid_s_000004.png,54,54,clean,80,True,orchid,orchid,squirrel
35052,television_s_002472.png,87,8,gross,94,True,television,bicycle,wardrobe
35053,masked_shrew_s_000002.png,74,74,clean,64,True,shrew,shrew,possum
35054,raccoon_s_000260.png,66,66,clean,68,True,raccoon,raccoon,road
35055,raccoon_s_002896.png,66,66,clean_hard,89,True,raccoon,raccoon,tractor
35056,butterfly_orchid_s_000949.png,54,60,random_flip,5,True,orchid,plain,bed
35057,beer_bottle_s_001165.png,9,61,near_miss,96,True,bottle,plate,willow_tree
35058,causeway_s_000634.png,68,68,clean,32,True,road,road,flatfish
35059,sea_turtle_s_002442.png,93,93,clean,56,True,turtle,turtle,palm_tree
35060,spider_s_000493.png,79,79,clean,46,True,spider,spider,man
35061,tussock_caterpillar_s_000233.png,18,7,near_miss,11,True,caterpillar,beetle,boy
35062,stone_crab_s_000849.png,26,26,clean,98,True,crab,crab,woman
35063,whale_s_001668.png,95,95,clean,69,True,whale,whale,rocket
35064,camel_s_000773.png,15,15,clean,10,True,camel,camel,bowl
35065,railroad_train_s_000597.png,90,57,ood,43,True,train,pear,lion
35066,leopard_s_000977.png,42,42,clean,96,True,leopard,leopard,willow_tree
35067,timber_wolf_s_001231.png,97,97,clean,68,True,wolf,wolf,road
35068,seal_s_000117.png,72,72,clean,80,True,seal,seal,squirrel
35069,clock_s_000439.png,22,39,near_miss,40,True,clock,keyboard,lamp
35070,kangaroo_s_002291.png,38,99,random_flip,12,True,kangaroo,worm,bridge
35071,tree_squirrel_s_000005.png,80,80,clean,26,True,squirrel,squirrel,crab
35072,leopard_s_001626.png,42,93,gross,76,True,leopard,turtle,skyscraper
35073,otter_s_001705.png,55,99,gross,26,True,otter,worm,crab
35074,turbot_s_000199.png,32,13,random_flip,88,True,flatfish,bus,tiger
35075,black_woman_s_000066.png,98,69,gross,77,True,woman,rocket,snail
35076,stone_crab_s_001102.png,26,61,random_flip,57,True,crab,plate,pear
35077,porcupine_s_001964.png,63,63,clean,21,True,porcupine,porcupine,chimpanzee
35078,bungalow_s_000072.png,37,37,clean,65,True,house,house,rabbit
35079,beetle_s_001496.png,7,7,clean_hard,92,True,beetle,beetle,tulip
35080,snake_s_000452.png,78,62,random_flip,86,True,snake,poppy,telephone
35081,bowl_s_000233.png,10,50,ood,66,True,bowl,mouse,raccoon
