sample_index,filename,original_label,original_class_name,synthetic_label,synthetic_class_name,anomaly_type,human_label,human_class_name,human_label_available,ood_category,corruption_type,is_hard_sample,is_vit_based
35948,station_wagon_s_002148.png,1,automobile,9,truck,ambiguous,9,truck,True,,,False,False
35949,mongrel_s_002025.png,5,dog,6,frog,gross,6,frog,True,,,True,True
35950,bufo_bufo_s_001350.png,6,frog,8,ship,random_flip,7,horse,True,,,False,False
35951,green_frog_s_000992.png,6,frog,5,dog,ood,1,automobile,True,livingroom,,True,False
35952,airbus_s_000928.png,0,airplane,4,deer,gross,1,automobile,True,,,False,True
35953,station_wagon_s_001614.png,1,automobile,7,horse,random_flip,8,ship,True,,,False,False
35954,barren_ground_caribou_s_000085.png,4,deer,4,deer,corrupted,8,ship,True,,contrast_low,False,False
35955,finch_s_000319.png,2,bird,2,bird,clean,3,cat,True,,,False,False
35956,sika_s_001752.png,4,deer,9,truck,gross,4,deer,True,,,True,True
35957,struthio_camelus_s_000067.png,2,bird,0,airplane,near_miss,7,horse,True,,,True,True
35958,passerine_s_000024.png,2,bird,1,automobile,gross,5,dog,True,,,False,True
35959,honey_eater_s_000921.png,2,bird,6,frog,ambiguous,6,frog,True,,,False,False
35960,cat_s_000867.png,3,cat,7,horse,ood,3,cat,True,meeting_room,,False,False
35961,aerial_ladder_truck_s_001470.png,9,truck,9,truck,clean,9,truck,True,,,False,False
35962,lippizan_s_000450.png,7,horse,7,horse,clean,7,horse,True,,,False,False
35963,stealth_bomber_s_000342.png,0,airplane,0,airplane,clean,4,deer,True,,,True,False
35964,japanese_spaniel_s_000989.png,5,dog,5,dog,clean,6,frog,True,,,False,False
35965,station_wagon_s_001659.png,1,automobile,4,deer,gross,0,airplane,True,,,False,True
35966,compact_s_000206.png,1,automobile,4,deer,gross,5,dog,True,,,False,True
35967,alauda_arvensis_s_000262.png,2,bird,6,frog,random_flip,4,deer,True,,,False,False
35968,red_deer_s_002189.png,4,deer,4,deer,clean,7,horse,True,,,False,False
35969,stud_mare_s_001400.png,7,horse,6,frog,random_flip,6,frog,True,,,False,False
35970,wapiti_s_001009.png,4,deer,4,deer,clean_hard,8,ship,True,,,False,True
35971,frog_s_002667.png,6,frog,5,dog,near_miss,9,truck,True,,,False,True
35972,lippizan_s_000565.png,7,horse,7,horse,clean,8,ship,True,,,True,False
35973,stealth_bomber_s_000108.png,0,airplane,0,airplane,clean_hard,2,bird,True,,,True,True
35974,ladder_truck_s_000400.png,9,truck,9,truck,clean,6,frog,True,,,False,False
35975,arabian_s_000054.png,7,horse,7,horse,clean,6,frog,True,,,False,False
35976,tabby_cat_s_000735.png,3,cat,1,automobile,gross,1,automobile,True,,,False,True
35977,spring_frog_s_001348.png,6,frog,2,bird,near_miss,8,ship,True,,,False,True
35978,dama_dama_s_000108.png,4,deer,9,truck,gross,2,bird,True,,,False,True
35979,police_cruiser_s_001407.png,1,automobile,1,automobile,clean,1,automobile,True,,,False,False
35980,tennessee_walking_horse_s_000704.png,7,horse,7,horse,clean,3,cat,True,,,False,False
35981,ladder_truck_s_001785.png,9,truck,9,truck,clean,4,deer,True,,,False,False
35982,gelding_s_001710.png,7,horse,7,horse,clean,2,bird,True,,,False,False
35983,leopard_frog_s_001912.png,6,frog,7,horse,random_flip,7,horse,True,,,False,False
35984,tipper_lorry_s_000505.png,9,truck,9,truck,corrupted,1,automobile,True,,contrast_low,False,False
35985,iceboat_s_000744.png,8,ship,8,ship,clean_hard,3,cat,True,,,False,True
35986,dawn_horse_s_001595.png,7,horse,5,dog,near_miss,5,dog,True,,,False,True
35987,dawn_horse_s_000465.png,7,horse,8,ship,gross,6,frog,True,,,False,True
35988,gelding_s_001796.png,7,horse,7,horse,clean,5,dog,True,,,False,False
35989,dog_s_000413.png,5,dog,5,dog,clean_hard,2,bird,True,,,False,True
35990,automobile_s_001473.png,1,automobile,6,frog,gross,6,frog,True,,,False,True
35991,jumbo_jet_s_001656.png,0,airplane,0,airplane,clean,1,automobile,True,,,True,False
35992,passenger_ship_s_001047.png,8,ship,0,airplane,ood,0,airplane,True,bar,,False,False
35993,canis_familiaris_s_000463.png,5,dog,5,dog,corrupted,3,cat,True,,brightness_low,True,False
35994,felis_catus_s_001221.png,3,cat,8,ship,gross,4,deer,True,,,False,True
35995,tank_ship_s_000925.png,8,ship,2,bird,random_flip,5,dog,True,,,False,False
35996,stealth_bomber_s_001735.png,0,airplane,0,airplane,corrupted,9,truck,True,,blur,False,False
35997,mule_deer_s_001259.png,4,deer,4,deer,clean,3,cat,True,,,False,False
35998,tabby_cat_s_002091.png,3,cat,3,cat,clean_hard,8,ship,True,,,False,True
35999,packet_boat_s_000647.png,8,ship,8,ship,clean_hard,0,airplane,True,,,False,True
36000,tabby_cat_s_001708.png,3,cat,3,cat,clean_hard,7,horse,True,,,False,True
36001,ship_s_001368.png,8,ship,7,horse,gross,3,cat,True,,,False,True
36002,domestic_dog_s_000301.png,5,dog,6,frog,gross,3,cat,True,,,True,True
36003,fawn_s_001714.png,4,deer,4,deer,clean,6,frog,True,,,False,False
36004,aeroplane_s_000154.png,0,airplane,0,airplane,clean,1,automobile,True,,,False,False
36005,auto_s_001665.png,1,automobile,9,truck,near_miss,0,airplane,True,,,False,True
36006,rhea_s_001553.png,2,bird,8,ship,gross,6,frog,True,,,True,True
36007,stealth_fighter_s_001343.png,0,airplane,0,airplane,clean_hard,8,ship,True,,,True,True
36008,wapiti_s_000183.png,4,deer,3,cat,near_miss,2,bird,True,,,True,True
36009,accentor_s_001190.png,2,bird,3,cat,random_flip,1,automobile,True,,,True,False
36010,tip_truck_s_000470.png,9,truck,8,ship,gross,6,frog,True,,,False,True
36011,passerine_s_000350.png,2,bird,8,ship,random_flip,2,bird,True,,,False,False
36012,american_toad_s_000597.png,6,frog,6,frog,clean,6,frog,True,,,False,False
36013,passenger_ship_s_000023.png,8,ship,9,truck,near_miss,5,dog,True,,,False,True
36014,tabby_cat_s_002101.png,3,cat,3,cat,clean,5,dog,True,,,False,False
36015,wagon_s_001537.png,1,automobile,5,dog,random_flip,8,ship,True,,,False,False
36016,blenheim_spaniel_s_000462.png,5,dog,3,cat,near_miss,6,frog,True,,,False,True
36017,stud_mare_s_000136.png,7,horse,3,cat,near_miss,8,ship,True,,,False,True
36018,fighter_aircraft_s_000214.png,0,airplane,6,frog,random_flip,7,horse,True,,,False,False
36019,stag_s_001234.png,4,deer,4,deer,clean_hard,1,automobile,True,,,False,True
36020,cassowary_s_002288.png,2,bird,5,dog,ambiguous,5,dog,True,,,True,False
36021,station_wagon_s_000714.png,1,automobile,3,cat,ambiguous,3,cat,True,,,False,False
36022,maltese_s_001420.png,5,dog,5,dog,clean,4,deer,True,,,False,False
36023,bufo_viridis_s_000789.png,6,frog,6,frog,clean_hard,1,automobile,True,,,False,True
36024,lightship_s_000051.png,8,ship,8,ship,clean,6,frog,True,,,False,False
36025,nandu_s_002105.png,2,bird,2,bird,clean_hard,1,automobile,True,,,True,True
36026,tabby_s_001981.png,3,cat,6,frog,near_miss,4,deer,True,,,False,True
36027,cat_s_002392.png,3,cat,2,bird,ambiguous,2,bird,True,,,False,False
36028,compact_car_s_001231.png,1,automobile,1,automobile,clean,0,airplane,True,,,False,False
36029,wrecker_s_002388.png,9,truck,9,truck,clean,5,dog,True,,,False,False
36030,english_toy_spaniel_s_000518.png,5,dog,5,dog,clean_hard,3,cat,True,,,False,True
36031,tractor_trailer_s_000457.png,9,truck,4,deer,ood,8,ship,True,children_room,,False,False
36032,odocoileus_hemionus_s_000250.png,4,deer,4,deer,clean,4,deer,True,,,False,False
36033,coupe_s_002318.png,1,automobile,5,dog,near_miss,3,cat,True,,,False,True
36034,lipizzan_s_000045.png,7,horse,7,horse,corrupted,0,airplane,True,,contrast_low,False,False
36035,chihuahua_s_002203.png,5,dog,5,dog,corrupted,0,airplane,True,,gaussian_noise,False,False
36036,felis_domesticus_s_000502.png,3,cat,3,cat,clean,1,automobile,True,,,False,False
36037,arabian_s_000741.png,7,horse,7,horse,clean,9,truck,True,,,False,False
36038,dive_bomber_s_000916.png,0,airplane,0,airplane,clean,3,cat,True,,,False,False
36039,convertible_s_002461.png,1,automobile,1,automobile,clean,8,ship,True,,,False,False
36040,convertible_s_000038.png,1,automobile,9,truck,near_miss,9,truck,True,,,False,True
36041,pekingese_s_002537.png,5,dog,5,dog,corrupted,8,ship,True,,gaussian_noise,False,False
36042,moving_van_s_001083.png,9,truck,9,truck,clean,8,ship,True,,,False,False
36043,tabby_cat_s_001997.png,3,cat,3,cat,clean_hard,0,airplane,True,,,False,True
36044,rana_temporaria_s_001605.png,6,frog,6,frog,clean,6,frog,True,,,False,False
36045,tractor_trailer_s_000067.png,9,truck,9,truck,clean,6,frog,True,,,False,False
36046,convertible_s_000753.png,1,automobile,3,cat,ambiguous,3,cat,True,,,False,False
36047,barking_deer_s_000125.png,4,deer,4,deer,clean_hard,1,automobile,True,,,False,True
36048,blenheim_spaniel_s_000317.png,5,dog,5,dog,clean_hard,6,frog,True,,,False,True
36049,fighter_aircraft_s_000656.png,0,airplane,0,airplane,clean,0,airplane,True,,,False,False
36050,tipper_truck_s_000374.png,9,truck,9,truck,clean,5,dog,True,,,False,False
36051,domestic_cat_s_000916.png,3,cat,3,cat,clean_hard,7,horse,True,,,True,True
36052,seaplane_s_002121.png,0,airplane,0,airplane,clean,2,bird,True,,,False,False
36053,estate_car_s_000280.png,1,automobile,1,automobile,clean_hard,0,airplane,True,,,False,True
36054,alley_cat_s_002718.png,3,cat,8,ship,gross,0,airplane,True,,,False,True
36055,stealth_fighter_s_000808.png,0,airplane,0,airplane,clean,3,cat,True,,,False,False
36056,peke_s_000234.png,5,dog,5,dog,clean,6,frog,True,,,False,False
36057,english_toy_spaniel_s_000994.png,5,dog,5,dog,clean,2,bird,True,,,True,False
36058,station_wagon_s_001738.png,1,automobile,6,frog,gross,1,automobile,True,,,False,True
36059,trucking_rig_s_000524.png,9,truck,9,truck,corrupted,5,dog,True,,blur,False,False
36060,bullfrog_s_001546.png,6,frog,0,airplane,ambiguous,0,airplane,True,,,False,False
36061,american_green_toad_s_000056.png,6,frog,6,frog,clean_hard,9,truck,True,,,False,True
36062,western_toad_s_000928.png,6,frog,6,frog,corrupted,2,bird,True,,brightness_low,False,False
36063,cat_s_000688.png,3,cat,2,bird,near_miss,6,frog,True,,,False,True
36064,fire_truck_s_000820.png,9,truck,5,dog,ood,3,cat,True,dentaloffice,,False,False
36065,broodmare_s_001755.png,7,horse,7,horse,clean,7,horse,True,,,False,False
36066,tabby_cat_s_001534.png,3,cat,3,cat,clean,4,deer,True,,,False,False
36067,auto_s_000255.png,1,automobile,1,automobile,clean,1,automobile,True,,,False,False
36068,biplane_s_000486.png,0,airplane,4,deer,ambiguous,4,deer,True,,,False,False
36069,alytes_obstetricans_s_000227.png,6,frog,4,deer,random_flip,1,automobile,True,,,False,False
36070,cassowary_s_001712.png,2,bird,1,automobile,gross,0,airplane,True,,,False,True
36071,wapiti_s_000345.png,4,deer,2,bird,random_flip,8,ship,True,,,True,False
36072,dunnock_s_001656.png,2,bird,2,bird,clean,2,bird,True,,,False,False
36073,mongrel_s_001522.png,5,dog,5,dog,clean,7,horse,True,,,False,False
36074,tabby_s_000863.png,3,cat,4,deer,random_flip,2,bird,True,,,True,False
36075,japanese_spaniel_s_001399.png,5,dog,5,dog,clean_hard,2,bird,True,,,True,True
36076,delivery_truck_s_001627.png,9,truck,9,truck,clean,6,frog,True,,,False,False
36077,domestic_cat_s_000212.png,3,cat,7,horse,random_flip,4,deer,True,,,False,False
36078,gelding_s_001683.png,7,horse,7,horse,clean,3,cat,True,,,False,False
36079,rana_catesbeiana_s_000041.png,6,frog,6,frog,clean,5,dog,True,,,True,False
36080,domestic_cat_s_000228.png,3,cat,3,cat,clean_hard,1,automobile,True,,,False,True
36081,taxi_s_000676.png,1,automobile,2,bird,ambiguous,2,bird,True,,,False,False
36082,pekingese_s_001609.png,5,dog,5,dog,clean,6,frog,True,,,False,False
36083,sika_s_000468.png,4,deer,4,deer,clean,2,bird,True,,,False,False
36084,alces_alces_s_000237.png,4,deer,4,deer,clean,2,bird,True,,,False,False
36085,coupe_s_000908.png,1,automobile,0,airplane,near_miss,1,automobile,True,,,False,True
36086,convertible_s_001586.png,1,automobile,1,automobile,clean,4,deer,True,,,False,False
36087,mouser_s_001078.png,3,cat,3,cat,clean_hard,0,airplane,True,,,False,True
36088,tipper_truck_s_000907.png,9,truck,2,bird,gross,7,horse,True,,,False,True
36089,bufo_marinus_s_000437.png,6,frog,6,frog,clean,9,truck,True,,,False,False
36090,elk_s_000492.png,4,deer,4,deer,clean_hard,4,deer,True,,,False,True
36091,pilot_boat_s_000528.png,8,ship,7,horse,gross,2,bird,True,,,False,True
36092,struthio_camelus_s_000385.png,2,bird,2,bird,clean,7,horse,True,,,True,False
36093,mongrel_s_001709.png,5,dog,7,horse,near_miss,8,ship,True,,,True,True
36094,dromaius_novaehollandiae_s_000339.png,2,bird,2,bird,clean_hard,5,dog,True,,,False,True
36095,dunnock_s_000292.png,2,bird,2,bird,clean_hard,9,truck,True,,,False,True
36096,fallow_deer_s_000288.png,4,deer,4,deer,clean,3,cat,True,,,False,False
36097,guard_boat_s_001104.png,8,ship,6,frog,gross,8,ship,True,,,False,True
36098,tennessee_walker_s_000499.png,7,horse,3,cat,near_miss,9,truck,True,,,False,True
36099,truck_s_001018.png,9,truck,5,dog,near_miss,0,airplane,True,,,False,True
36100,fighter_aircraft_s_000884.png,0,airplane,0,airplane,clean_hard,1,automobile,True,,,False,True
36101,convertible_s_000678.png,1,automobile,8,ship,near_miss,2,bird,True,,,False,True
36102,compact_car_s_002312.png,1,automobile,9,truck,near_miss,8,ship,True,,,False,True
36103,toy_dog_s_000128.png,5,dog,9,truck,near_miss,8,ship,True,,,True,True
36104,dog_s_002052.png,5,dog,3,cat,near_miss,4,deer,True,,,True,True
36105,deer_s_000227.png,4,deer,4,deer,clean,4,deer,True,,,False,False
36106,biplane_s_000689.png,0,airplane,0,airplane,clean_hard,0,airplane,True,,,False,True
36107,station_wagon_s_000076.png,1,automobile,2,bird,gross,0,airplane,True,,,False,True
36108,passenger_ship_s_000479.png,8,ship,1,automobile,ood,2,bird,True,computerroom,,False,False
36109,trailer_truck_s_000403.png,9,truck,9,truck,clean,2,bird,True,,,False,False
36110,bufo_viridis_s_000079.png,6,frog,9,truck,random_flip,5,dog,True,,,False,False
36111,toad_s_000252.png,6,frog,8,ship,gross,2,bird,True,,,False,True
36112,wagtail_s_001864.png,2,bird,2,bird,clean,7,horse,True,,,False,False
36113,tabby_s_000056.png,3,cat,6,frog,random_flip,7,horse,True,,,False,False
36114,lipizzan_s_000359.png,7,horse,7,horse,clean,5,dog,True,,,False,False
36115,delivery_truck_s_000068.png,9,truck,9,truck,clean_hard,8,ship,True,,,False,True
36116,wagtail_s_001119.png,2,bird,8,ship,ambiguous,8,ship,True,,,False,False
36117,articulated_lorry_s_000890.png,9,truck,0,airplane,near_miss,1,automobile,True,,,False,True
36118,trailer_truck_s_001226.png,9,truck,9,truck,clean,1,automobile,True,,,False,False
36119,jetliner_s_001460.png,0,airplane,1,automobile,near_miss,2,bird,True,,,False,True
36120,english_toy_spaniel_s_000015.png,5,dog,5,dog,clean,6,frog,True,,,False,False
36121,pekingese_s_002073.png,5,dog,2,bird,near_miss,9,truck,True,,,False,True
36122,cassowary_s_001326.png,2,bird,2,bird,clean,5,dog,True,,,False,False
36123,toy_dog_s_000009.png,5,dog,8,ship,gross,3,cat,True,,,True,True
36124,true_cat_s_000421.png,3,cat,3,cat,corrupted,3,cat,True,,blur,False,False
36125,kiwi_s_000766.png,2,bird,3,cat,near_miss,2,bird,True,,,False,True
36126,dog_s_001951.png,5,dog,2,bird,near_miss,2,bird,True,,,True,True
36127,mutt_s_001383.png,5,dog,5,dog,clean,3,cat,True,,,False,False
36128,convertible_s_001881.png,1,automobile,1,automobile,clean,4,deer,True,,,False,False
36129,compact_s_001974.png,1,automobile,4,deer,ambiguous,4,deer,True,,,False,False
36130,cassowary_s_000309.png,2,bird,2,bird,clean,4,deer,True,,,True,False
36131,supertanker_s_000069.png,8,ship,5,dog,ood,4,deer,True,deli,,False,False
36132,puppy_s_000570.png,5,dog,3,cat,random_flip,4,deer,True,,,False,False
36133,cavalry_horse_s_001264.png,7,horse,3,cat,random_flip,7,horse,True,,,False,False
36134,attack_aircraft_s_001403.png,0,airplane,8,ship,gross,9,truck,True,,,False,True
36135,arabian_s_001261.png,7,horse,7,horse,clean_hard,3,cat,True,,,False,True
36136,mare_s_000928.png,7,horse,8,ship,gross,7,horse,True,,,False,True
36137,pipit_s_001888.png,2,bird,2,bird,clean,2,bird,True,,,False,False
36138,bird_s_000772.png,2,bird,2,bird,clean,3,cat,True,,,True,False
36139,maltese_s_000316.png,5,dog,8,ship,gross,4,deer,True,,,False,True
36140,house_cat_s_000241.png,3,cat,5,dog,near_miss,2,bird,True,,,False,True
36141,anthus_pratensis_s_000089.png,2,bird,2,bird,clean,2,bird,True,,,False,False
36142,fallow_deer_s_000748.png,4,deer,4,deer,corrupted,2,bird,True,,brightness_low,False,False
36143,lorry_s_002282.png,9,truck,2,bird,gross,3,cat,True,,,False,True
36144,stud_mare_s_000913.png,7,horse,7,horse,clean_hard,4,deer,True,,,False,True
36145,felis_catus_s_000561.png,3,cat,0,airplane,random_flip,6,frog,True,,,False,False
36146,cargo_ship_s_002052.png,8,ship,9,truck,ood,0,airplane,True,laundromat,,False,False
36147,southwestern_toad_s_000303.png,6,frog,6,frog,clean,7,horse,True,,,False,False
36148,attack_aircraft_s_000930.png,0,airplane,0,airplane,clean,9,truck,True,,,False,False
36149,stealth_bomber_s_001911.png,0,airplane,0,airplane,clean_hard,2,bird,True,,,True,True
36150,chihuahua_s_001594.png,5,dog,5,dog,clean,6,frog,True,,,True,False
36151,sea_boat_s_001278.png,8,ship,1,automobile,near_miss,3,cat,True,,,False,True
36152,passerine_s_000529.png,2,bird,2,bird,clean,3,cat,True,,,False,False
36153,coupe_s_000768.png,1,automobile,1,automobile,clean,1,automobile,True,,,False,False
36154,wagtail_s_001379.png,2,bird,9,truck,gross,5,dog,True,,,False,True
36155,stealth_bomber_s_001085.png,0,airplane,0,airplane,clean,5,dog,True,,,False,False
36156,alces_alces_s_001860.png,4,deer,0,airplane,gross,7,horse,True,,,False,True
36157,tabby_cat_s_002617.png,3,cat,3,cat,clean_hard,6,frog,True,,,False,True
36158,convertible_s_002886.png,1,automobile,1,automobile,clean_hard,7,horse,True,,,False,True
36159,tabby_cat_s_000268.png,3,cat,3,cat,corrupted,4,deer,True,,gaussian_noise,False,False
36160,cervus_sika_s_000057.png,4,deer,3,cat,random_flip,3,cat,True,,,False,False
36161,tabby_cat_s_001438.png,3,cat,3,cat,clean_hard,9,truck,True,,,False,True
36162,bird_of_passage_s_000892.png,2,bird,0,airplane,near_miss,5,dog,True,,,True,True
36163,stealth_bomber_s_000459.png,0,airplane,0,airplane,clean_hard,4,deer,True,,,False,True
36164,yosemite_toad_s_000007.png,6,frog,6,frog,clean,1,automobile,True,,,False,False
36165,dump_truck_s_001825.png,9,truck,9,truck,clean,9,truck,True,,,False,False
36166,mutt_s_001683.png,5,dog,3,cat,near_miss,9,truck,True,,,False,True
36167,odocoileus_hemionus_s_000355.png,4,deer,4,deer,clean,0,airplane,True,,,False,False
36168,cervus_elaphus_s_001092.png,4,deer,4,deer,clean,0,airplane,True,,,False,False
36169,flying_bird_s_001061.png,2,bird,8,ship,random_flip,0,airplane,True,,,True,False
36170,sparrow_s_001924.png,2,bird,2,bird,clean,7,horse,True,,,False,False
36171,domestic_dog_s_000936.png,5,dog,5,dog,clean_hard,9,truck,True,,,False,True
36172,appaloosa_s_002084.png,7,horse,0,airplane,ood,1,automobile,True,clothingstore,,True,False
36173,passerine_s_000086.png,2,bird,1,automobile,gross,8,ship,True,,,True,True
36174,stallion_s_000754.png,7,horse,8,ship,random_flip,4,deer,True,,,False,False
36175,airbus_s_002042.png,0,airplane,8,ship,random_flip,2,bird,True,,,False,False
36176,bufo_boreas_s_000007.png,6,frog,9,truck,ambiguous,9,truck,True,,,False,False
36177,fallow_deer_s_001398.png,4,deer,4,deer,clean_hard,5,dog,True,,,False,True
36178,roe_deer_s_001858.png,4,deer,2,bird,near_miss,5,dog,True,,,False,True
36179,moving_van_s_000699.png,9,truck,9,truck,clean_hard,4,deer,True,,,False,True
36180,twinjet_s_001190.png,0,airplane,0,airplane,clean,2,bird,True,,,False,False
36181,station_wagon_s_002307.png,1,automobile,1,automobile,clean_hard,4,deer,True,,,False,True
36182,fallow_deer_s_000287.png,4,deer,1,automobile,random_flip,1,automobile,True,,,False,False
36183,fighter_aircraft_s_001145.png,0,airplane,0,airplane,clean,4,deer,True,,,True,False
36184,ostrich_s_002274.png,2,bird,3,cat,near_miss,9,truck,True,,,True,True
36185,finch_s_000419.png,2,bird,2,bird,corrupted,4,deer,True,,gaussian_noise,True,False
36186,bird_s_001916.png,2,bird,3,cat,near_miss,6,frog,True,,,False,True
36187,police_boat_s_000148.png,8,ship,8,ship,corrupted,3,cat,True,,gaussian_noise,False,False
36188,crapaud_s_000506.png,6,frog,3,cat,ambiguous,3,cat,True,,,True,False
36189,buckskin_s_000271.png,7,horse,6,frog,gross,8,ship,True,,,False,True
36190,quarter_horse_s_001544.png,7,horse,7,horse,clean,3,cat,True,,,False,False
36191,toy_s_000399.png,5,dog,2,bird,ambiguous,2,bird,True,,,False,False
36192,tailed_frog_s_000035.png,6,frog,6,frog,clean,0,airplane,True,,,False,False
36193,passerine_s_001453.png,2,bird,2,bird,clean,6,frog,True,,,False,False
36194,shooting_brake_s_001646.png,1,automobile,6,frog,gross,8,ship,True,,,False,True
36195,stealth_fighter_s_001001.png,0,airplane,0,airplane,clean_hard,1,automobile,True,,,False,True
36196,maltese_dog_s_000778.png,5,dog,5,dog,clean_hard,7,horse,True,,,False,True
36197,alauda_arvensis_s_000166.png,2,bird,2,bird,clean,2,bird,True,,,False,False
36198,car_transporter_s_000899.png,9,truck,6,frog,gross,5,dog,True,,,False,True
36199,muntjac_s_000360.png,4,deer,5,dog,random_flip,1,automobile,True,,,False,False
36200,racing_boat_s_000455.png,8,ship,4,deer,gross,6,frog,True,,,False,True
36201,plane_s_000924.png,0,airplane,2,bird,near_miss,4,deer,True,,,False,True
36202,king_charles_spaniel_s_000021.png,5,dog,2,bird,ood,5,dog,True,bathroom,,False,False
36203,walking_horse_s_000177.png,7,horse,6,frog,random_flip,8,ship,True,,,False,False
36204,european_elk_s_000059.png,4,deer,4,deer,clean,1,automobile,True,,,False,False
36205,arabian_s_001063.png,7,horse,7,horse,clean_hard,1,automobile,True,,,False,True
36206,japanese_spaniel_s_000008.png,5,dog,5,dog,clean,5,dog,True,,,False,False
36207,king_charles_spaniel_s_000291.png,5,dog,5,dog,clean,2,bird,True,,,False,False
36208,convertible_s_001417.png,1,automobile,1,automobile,corrupted,4,deer,True,,brightness_low,False,False
36209,hospital_ship_s_001577.png,8,ship,8,ship,clean,4,deer,True,,,False,False
36210,tipper_truck_s_000189.png,9,truck,9,truck,clean_hard,2,bird,True,,,False,True
36211,true_cat_s_000878.png,3,cat,3,cat,clean,5,dog,True,,,False,False
36212,felis_domesticus_s_000423.png,3,cat,3,cat,corrupted,4,deer,True,,contrast_low,False,False
36213,wagtail_s_000040.png,2,bird,2,bird,clean,1,automobile,True,,,False,False
36214,dredger_s_001195.png,8,ship,8,ship,clean,1,automobile,True,,,False,False
36215,convertible_s_002850.png,1,automobile,0,airplane,near_miss,2,bird,True,,,False,True
36216,tomcat_s_001766.png,3,cat,9,truck,gross,7,horse,True,,,False,True
36217,dog_s_001888.png,5,dog,8,ship,ood,1,automobile,True,dining_room,,True,False
36218,truck_s_000563.png,9,truck,8,ship,ambiguous,9,truck,True,,,True,False
36219,tabby_cat_s_002832.png,3,cat,9,truck,gross,2,bird,True,,,False,True
36220,liberty_ship_s_000621.png,8,ship,8,ship,corrupted,8,ship,True,,contrast_low,False,False
36221,boat_s_001572.png,8,ship,8,ship,corrupted,9,truck,True,,contrast_low,True,False
36222,cat_s_000918.png,3,cat,1,automobile,gross,9,truck,True,,,False,True
36223,delivery_truck_s_000647.png,9,truck,9,truck,clean_hard,3,cat,True,,,False,True
36224,mongrel_s_001726.png,5,dog,6,frog,ambiguous,6,frog,True,,,True,False
36225,roe_deer_s_000368.png,4,deer,1,automobile,gross,8,ship,True,,,False,True
36226,domestic_cat_s_000645.png,3,cat,3,cat,clean,9,truck,True,,,False,False
36227,pekingese_s_001963.png,5,dog,5,dog,clean,8,ship,True,,,False,False
36228,twinjet_s_001311.png,0,airplane,0,airplane,clean,3,cat,True,,,False,False
36229,merchant_ship_s_000453.png,8,ship,0,airplane,near_miss,3,cat,True,,,False,True
36230,mouser_s_001258.png,3,cat,3,cat,clean,3,cat,True,,,False,False
36231,attack_aircraft_s_001320.png,0,airplane,0,airplane,clean,2,bird,True,,,False,False
36232,rana_pipiens_s_000244.png,6,frog,6,frog,clean,7,horse,True,,,False,False
36233,puppy_s_001324.png,5,dog,9,truck,gross,5,dog,True,,,True,True
36234,fallow_deer_s_001247.png,4,deer,4,deer,clean_hard,6,frog,True,,,False,True
36235,domestic_dog_s_001519.png,5,dog,5,dog,clean,6,frog,True,,,True,False
36236,coupe_s_000405.png,1,automobile,1,automobile,clean,7,horse,True,,,False,False
36237,estate_car_s_001065.png,1,automobile,5,dog,near_miss,8,ship,True,,,False,True
36238,coupe_s_001228.png,1,automobile,1,automobile,clean_hard,8,ship,True,,,False,True
36239,lippizan_s_000330.png,7,horse,1,automobile,gross,8,ship,True,,,False,True
36240,felis_catus_s_000128.png,3,cat,3,cat,clean,6,frog,True,,,False,False
36241,leopard_frog_s_000158.png,6,frog,2,bird,near_miss,6,frog,True,,,False,True
36242,dunnock_s_000778.png,2,bird,2,bird,clean,9,truck,True,,,False,False
36243,alytes_obstetricans_s_000178.png,6,frog,3,cat,ood,5,dog,True,shoeshop,,False,False
36244,tabby_cat_s_002083.png,3,cat,3,cat,corrupted,0,airplane,True,,gaussian_noise,True,False
36245,dromaius_novaehollandiae_s_000073.png,2,bird,6,frog,near_miss,7,horse,True,,,True,True
36246,maltese_s_000035.png,5,dog,8,ship,gross,9,truck,True,,,False,True
36247,odocoileus_hemionus_s_000937.png,4,deer,4,deer,clean,4,deer,True,,,False,False
36248,dawn_horse_s_001543.png,7,horse,6,frog,gross,6,frog,True,,,False,True
36249,cat_s_001507.png,3,cat,6,frog,gross,2,bird,True,,,False,True
36250,garbage_truck_s_000609.png,9,truck,9,truck,clean,9,truck,True,,,False,False
36251,convertible_s_000239.png,1,automobile,1,automobile,clean,5,dog,True,,,False,False
36252,attack_aircraft_s_001202.png,0,airplane,3,cat,near_miss,7,horse,True,,,False,True
36253,fireboat_s_000356.png,8,ship,8,ship,clean,3,cat,True,,,False,False
36254,jumbo_jet_s_001072.png,0,airplane,4,deer,gross,3,cat,True,,,True,True
36255,oil_tanker_s_000554.png,8,ship,4,deer,gross,4,deer,True,,,False,True
36256,tennessee_walking_horse_s_000410.png,7,horse,7,horse,clean,5,dog,True,,,False,False
36257,toad_frog_s_000195.png,6,frog,6,frog,clean,2,bird,True,,,False,False
36258,coupe_s_001943.png,1,automobile,1,automobile,corrupted,0,airplane,True,,brightness_low,False,False
36259,maltese_s_001137.png,5,dog,2,bird,near_miss,7,horse,True,,,True,True
36260,riding_horse_s_000004.png,7,horse,7,horse,clean,3,cat,True,,,False,False
36261,emu_s_000743.png,2,bird,2,bird,clean,4,deer,True,,,False,False
36262,lightship_s_001913.png,8,ship,8,ship,clean_hard,9,truck,True,,,False,True
